Id,Predicted
5895,0.18374441265638242
7122,0.9797430161171853
6173,0.4299760032946619
6142,0.3775023917728093
5358,0.7910291718280279
6095,0.09130218312499008
6878,0.13253755136863946
6554,0.359404588921191
6793,0.08427967111142833
7286,0.17408953926283816
6076,0.0987208076599872
5134,0.24577107688597347
5419,0.3680413964322301
6255,0.8971769837152233
5656,0.8928401197400043
6934,0.9953746273215304
6028,0.32608749331286196
6490,0.10995710865664757
6415,0.9798190993100654
7087,0.22056206105402104
5420,0.46622611711857165
5977,0.25909442974911073
6824,0.4141390198672219
5207,0.09898755173218164
7115,0.33646684486848605
7250,0.4119161104772176
6010,0.35863327014433666
6088,0.4824347860537757
5682,0.18016971429323766
7201,0.18180858840819
6938,0.22872846761609947
6875,0.24186774671753286
5953,0.25153043900433125
5942,0.4769549174548167
5382,0.13356469636990664
6377,0.07331932804171225
5931,0.3224128328249886
5992,0.23127204306794533
5790,0.2516012714086165
6753,0.8644326911999634
6562,0.3672012886612309
7046,0.9999928020035462
5868,0.1641315256080397
5784,0.290349155251273
5878,0.24440525733754626
5110,0.11741605189981237
5210,0.2988704228112435
7230,0.027981525391096048
5005,0.08140636032531948
6871,0.6441222843435094
5363,0.6496274281030251
7253,0.1629855692400653
6055,0.8039840467923508
5072,0.2943962679007447
6913,0.34647924428222904
6386,0.4630301105848271
5634,0.12399951032722456
5758,0.6879575827082284
6819,0.0968893525646762
7088,0.2081705575876576
5039,0.07892064193340988
5532,0.21125725309964866
6037,0.12517453858112035
6322,0.1910076907399211
6887,0.14386096967431639
6660,0.366357504478055
5451,0.5620459545555023
6014,0.3771499735331925
5556,0.4825256412507716
6346,0.11127726926023791
5850,0.8347935986076126
5940,0.2851724885546693
7119,0.13221480334927474
5253,0.16449834089722817
6851,0.48118151642886847
6695,0.20597079452614
6908,0.9889209434947066
7255,0.26402260871432676
5674,0.2630950622813166
6278,0.0917606651005043
5486,0.9881951430757249
5174,0.1864597433191676
6621,0.27559419479970954
6313,0.8341456919219614
6435,0.44688722818505205
6970,0.06268417322181993
6310,0.1154988554579965
5932,0.2753003799709045
6877,0.6442626504435913
6763,0.12881952884200643
7085,0.8884401314774741
7049,0.9077720530142388
6959,0.2287982160138294
5214,0.1561413011292821
6350,0.759671551485655
5063,0.8760590445084072
5041,0.7250876243587837
5086,0.7788262754656274
6942,0.07105925913096892
5270,0.4833543497772709
6705,0.4686670999263161
7051,0.4847734026787971
6758,0.07512476552237907
6249,0.16603982709752152
5808,0.07200095343112985
5377,0.8515866753054318
5446,0.1438203436821916
5856,0.11765152198315147
4986,0.6135684377568775
7001,0.22423025358552187
6677,0.10885858395753349
6665,0.10667707558672314
5817,0.7573828293686488
6984,0.20270877358695785
6541,0.30756249158211435
5117,0.5851955493622487
6097,0.32653804425253163
5389,0.2857061139102841
7219,0.14720236000384282
6338,0.07773709660676928
6922,0.16829184513363882
5367,0.16811359134698534
5638,0.25352415449541765
5830,0.5439747314249466
5338,0.11668472903498965
6007,0.21137538322708727
6612,0.8806243781485706
5718,0.023842452493834137
6104,0.7095596656964027
5229,0.0738699159317812
6625,0.5973104695352708
5206,0.7202682085286797
5963,0.4173590218652768
4990,0.4197238881819081
6641,0.2986805950433411
5369,0.20434062980622697
6196,0.7848276641058608
5236,0.14575079128007215
5719,0.5190268464720544
5643,0.13883926799370522
7050,0.5818305265920497
6355,0.2624315419749425
6688,0.032912594582971376
6239,0.699906681482281
5531,0.11050121320188214
6113,0.09923971018930795
7181,0.6466007785342942
6118,0.8391692462543197
7264,0.10446800675258458
5343,0.07562990226347485
5051,0.06705675895058213
5779,0.30569152594791665
6605,0.2846163979323995
6655,0.6189657393895188
6534,0.32488573820878924
5681,0.2784499453978585
6607,0.5108605861232787
6242,0.06161118434211285
7242,0.15339214957696504
7277,0.11000119307474661
6675,0.181163300791151
5398,0.16748761037059187
5956,0.26280395997075545
5731,0.6801434040866481
6956,0.1613336445468376
6437,0.1405510259353139
5447,0.16058693193528836
5973,0.3144539508460472
6075,0.6606556575268406
5281,0.9724676659840921
5103,0.02218097464823362
6468,0.0717248285507249
7209,0.7407638406059546
5584,0.03596640580534036
4988,0.9694650599632987
6502,0.02564993955093241
5651,0.06212679413996721
4962,0.026154375332260626
